,image,Class,x_center,y_center,w,h
975,00306.txt,4,0.6012500000000001,0.6933333333333334,0.05,0.0666666666666666
976,00306.txt,4,0.23,0.175,0.0525,0.0633333333333333
977,00307.txt,1,0.331875,0.8108333333333334,0.03125,0.0383333333333333
978,00308.txt,1,0.870625,0.1191666666666666,0.02375,0.0316666666666666
979,00309.txt,4,0.3475,0.7150000000000001,0.045,0.0566666666666666
980,00309.txt,1,0.436875,0.5658333333333334,0.02125,0.025
981,00310.txt,0,0.474375,0.6091666666666667,0.06875,0.0883333333333333
982,00310.txt,1,0.335625,0.165,0.02375,0.0333333333333333
983,00310.txt,1,0.98,0.5283333333333333,0.025,0.0333333333333333
984,00310.txt,3,0.228125,0.7241666666666667,0.06625,0.0716666666666666
985,00311.txt,1,0.05125,0.7441666666666668,0.025,0.0283333333333333
986,00311.txt,1,0.321875,0.6358333333333334,0.02375,0.025
987,00312.txt,4,0.24,0.44,0.05,0.06
988,00312.txt,1,0.93125,0.7475,0.0275,0.0283333333333333
989,00313.txt,0,0.093125,0.4616666666666666,0.06375,0.0866666666666666
990,00313.txt,1,0.461875,0.4233333333333333,0.02125,0.0266666666666666
991,00313.txt,1,0.43625,0.4525,0.0225,0.0283333333333333
992,00313.txt,1,0.919375,0.4066666666666667,0.02125,0.0266666666666666
993,00313.txt,4,0.459375,0.5175000000000001,0.04875,0.0683333333333333
994,00313.txt,4,0.36,0.6716666666666667,0.0475,0.0566666666666666
995,00314.txt,2,0.49125,0.1891666666666666,0.05,0.0616666666666666
996,00314.txt,2,0.0275,0.2091666666666666,0.0475,0.065
997,00314.txt,1,0.821875,0.4283333333333333,0.01875,0.0266666666666666
998,00315.txt,4,0.8325,0.2508333333333333,0.0475,0.0583333333333333
999,00315.txt,1,0.263125,0.3108333333333333,0.01625,0.0216666666666666
1000,00316.txt,3,0.213125,0.5516666666666667,0.05875,0.0633333333333333
1001,00317.txt,2,0.09,0.1725,0.035,0.055
1002,00317.txt,1,0.1375,0.5341666666666667,0.0325,0.035
1003,00317.txt,1,0.499375,0.5683333333333334,0.02625,0.0333333333333333
1004,00317.txt,1,0.0125,0.9225,0.025,0.035
1005,00318.txt,2,0.724375,0.17,0.03625,0.0566666666666666
1006,00318.txt,1,0.35375,0.9216666666666667,0.0225,0.03
1007,00318.txt,1,0.368125,0.1366666666666667,0.01875,0.0233333333333333
1008,00319.txt,1,0.704375,0.9258333333333334,0.02125,0.0283333333333333
1009,00319.txt,1,0.93625,0.1333333333333333,0.02,0.0233333333333333
1010,00320.txt,0,0.668125,0.615,0.08875,0.0833333333333333
1011,00321.txt,0,0.204375,0.2733333333333334,0.08875,0.0866666666666666
1012,00322.txt,2,0.509375,0.7608333333333334,0.04375,0.045
1013,00322.txt,1,0.04875,0.3425,0.0175,0.0216666666666666
1014,00323.txt,5,0.699375,0.795,0.10625,0.13
1015,00324.txt,4,0.88,0.3658333333333333,0.0475,0.0616666666666666
1016,00325.txt,3,0.618125,0.7391666666666667,0.06125,0.0816666666666666
1017,00326.txt,2,0.36375,0.7633333333333334,0.035,0.0633333333333333
1018,00326.txt,1,0.135625,0.1025,0.01875,0.025
1019,00327.txt,0,0.73625,0.4716666666666667,0.065,0.1266666666666666
1020,00327.txt,1,0.32625,0.9025,0.0225,0.0283333333333333
1021,00328.txt,3,0.409375,0.1133333333333333,0.05375,0.0666666666666666
1022,00329.txt,4,0.4375,0.5108333333333334,0.05,0.0683333333333333
1023,00330.txt,0,0.0125,0.6241666666666668,0.025,0.0716666666666666
1024,00330.txt,1,0.363125,0.8650000000000001,0.02125,0.0266666666666666
1025,00330.txt,4,0.1275,0.6991666666666667,0.02,0.0283333333333333
1026,00330.txt,1,0.4525,0.2975,0.0225,0.0283333333333333
1027,00331.txt,3,0.980625,0.6275000000000001,0.03625,0.085
1028,00332.txt,3,0.6575,0.4725,0.06,0.0783333333333333
1029,00332.txt,1,0.324375,0.2925,0.03125,0.035
1030,00332.txt,1,0.95625,0.4575,0.02,0.025
1031,00333.txt,3,0.8250000000000001,0.1091666666666666,0.0575,0.0716666666666666
1032,00333.txt,1,0.189375,0.54,0.02375,0.0333333333333333
1033,00334.txt,4,0.253125,0.2158333333333333,0.03875,0.0483333333333333
1034,00335.txt,4,0.753125,0.3,0.05375,0.0733333333333333
1035,00335.txt,1,0.16625,0.41,0.0225,0.0266666666666666
1036,00336.txt,1,0.378125,0.6058333333333333,0.02375,0.035
1037,00337.txt,0,0.475,0.4866666666666667,0.0525,0.0633333333333333
1038,00338.txt,3,0.885625,0.6341666666666667,0.06375,0.0816666666666666
1039,00338.txt,1,0.03125,0.3725,0.02,0.0283333333333333
1040,00338.txt,1,0.288125,0.9025,0.03375,0.045
1041,00339.txt,1,0.7675000000000001,0.8991666666666667,0.03,0.0416666666666666
1042,00340.txt,4,0.4425,0.5266666666666667,0.0525,0.0666666666666666
1043,00341.txt,5,0.131875,0.8558333333333333,0.07375,0.1016666666666666
1044,00341.txt,1,0.330625,0.12,0.01875,0.0233333333333333
1045,00342.txt,4,0.42375,0.37,0.055,0.07
1046,00343.txt,0,0.131875,0.6258333333333334,0.07125,0.0916666666666666
1047,00344.txt,1,0.895625,0.8400000000000001,0.01875,0.0233333333333333
1048,00345.txt,5,0.84,0.5633333333333334,0.1,0.11
1049,00345.txt,1,0.02375,0.42,0.0225,0.0266666666666666
1050,00345.txt,2,0.47875,0.2466666666666666,0.0375,0.0366666666666666
1051,00346.txt,1,0.225,0.7483333333333334,0.0225,0.0266666666666666
1052,00347.txt,4,0.760625,0.6066666666666667,0.03875,0.0566666666666666
1053,00348.txt,0,0.64,0.5425,0.06,0.0783333333333333
1054,00349.txt,2,0.913125,0.4441666666666667,0.06125,0.0516666666666666
1055,00349.txt,1,0.008125,0.8500000000000001,0.01625,0.03
1056,00350.txt,1,0.180625,0.6616666666666667,0.02125,0.03
1057,00350.txt,1,0.25625,0.1525,0.0175,0.025
1058,00350.txt,1,0.8150000000000001,0.4625,0.0175,0.0216666666666666
1059,00351.txt,0,0.18875,0.6716666666666667,0.06,0.1
1060,00351.txt,3,0.134375,0.6733333333333333,0.05125,0.0666666666666666
1061,00351.txt,3,0.016875,0.7433333333333334,0.03375,0.0633333333333333
1062,00351.txt,3,0.14125,0.7691666666666667,0.0775,0.095
1063,00352.txt,3,0.4175,0.7591666666666668,0.0375,0.0516666666666666
1064,00352.txt,1,0.326875,0.6141666666666667,0.02125,0.025
1065,00352.txt,1,0.19875,0.625,0.025,0.0266666666666666
1066,00353.txt,1,0.114375,0.5850000000000001,0.01875,0.0233333333333333
1067,00354.txt,5,0.49875,0.19,0.1075,0.14
1068,00354.txt,1,0.6587500000000001,0.5833333333333334,0.025,0.0266666666666666
1069,00355.txt,3,0.14875,0.3516666666666667,0.045,0.07
1070,00356.txt,3,0.87375,0.3508333333333333,0.0525,0.0616666666666666
1071,00356.txt,1,0.6431250000000001,0.2225,0.02125,0.025
1072,00357.txt,1,0.284375,0.145,0.02625,0.0366666666666666
1073,00357.txt,1,0.37625,0.7041666666666667,0.0325,0.035
1074,00358.txt,1,0.11625,0.885,0.02,0.0233333333333333
1075,00358.txt,1,0.98875,0.1416666666666666,0.02,0.0366666666666666
1076,00359.txt,1,0.459375,0.8875000000000001,0.02125,0.0283333333333333
1077,00359.txt,1,0.491875,0.7941666666666667,0.01875,0.025
1078,00360.txt,1,0.575625,0.7050000000000001,0.02625,0.0333333333333333
1079,00360.txt,1,0.8675,0.8891666666666668,0.025,0.0216666666666666
1080,00361.txt,2,0.235625,0.5733333333333334,0.03625,0.0533333333333333
1081,00362.txt,2,0.345,0.4841666666666667,0.0575,0.0483333333333333
1082,00363.txt,1,0.633125,0.8016666666666667,0.02875,0.0333333333333333
1083,00364.txt,2,0.0425,0.7091666666666667,0.0475,0.065
1084,00364.txt,1,0.24125,0.3625,0.02,0.0283333333333333
1085,00365.txt,1,0.4275,0.4658333333333334,0.02,0.0283333333333333
1086,00366.txt,1,0.8225,0.5800000000000001,0.025,0.03
1087,00366.txt,1,0.41625,0.5033333333333334,0.02,0.0266666666666666
1088,00367.txt,4,0.543125,0.5308333333333334,0.04375,0.0583333333333333
1089,00367.txt,1,0.860625,0.505,0.02125,0.0266666666666666
1090,00368.txt,4,0.383125,0.4358333333333333,0.04125,0.0583333333333333
1091,00368.txt,1,0.525,0.7791666666666667,0.0225,0.025
1092,00368.txt,1,0.54125,0.7658333333333334,0.02,0.0216666666666666
1093,00369.txt,2,0.785625,0.5733333333333334,0.04625,0.0433333333333333
1094,00369.txt,4,0.213125,0.6991666666666667,0.04375,0.055
1095,00369.txt,1,0.20625,0.8316666666666667,0.02,0.0266666666666666
1096,00369.txt,1,0.5125,0.1516666666666666,0.02,0.0266666666666666
1097,00369.txt,1,0.53125,0.1591666666666666,0.0175,0.025
1098,00370.txt,5,0.203125,0.2816666666666667,0.09625,0.1266666666666666
1099,00370.txt,4,0.874375,0.5041666666666667,0.05625,0.0716666666666666
1100,00370.txt,1,0.4975,0.3591666666666667,0.025,0.035
1101,00371.txt,4,0.476875,0.32,0.04875,0.0633333333333333
1102,00372.txt,4,0.938125,0.3483333333333333,0.04875,0.0533333333333333
1103,00372.txt,4,0.08375,0.7341666666666667,0.025,0.0283333333333333
1104,00373.txt,2,0.910625,0.4883333333333333,0.04375,0.0733333333333333
1105,00373.txt,1,0.655,0.5766666666666667,0.0225,0.0266666666666666
1106,00374.txt,1,0.779375,0.495,0.03875,0.0533333333333333
1107,00375.txt,1,0.309375,0.78,0.03375,0.04
1108,00376.txt,1,0.55375,0.5766666666666667,0.02,0.0266666666666666
1109,00377.txt,4,0.285,0.3383333333333334,0.0475,0.0633333333333333
1110,00377.txt,4,0.13375,0.6616666666666667,0.0425,0.0633333333333333
1111,00378.txt,3,0.7775,0.3616666666666667,0.06,0.08
1112,00379.txt,2,0.8668750000000001,0.4533333333333333,0.05625,0.05
1113,00379.txt,1,0.933125,0.8191666666666667,0.02125,0.0283333333333333
1114,00379.txt,1,0.5475,0.4791666666666667,0.03,0.035
1115,00379.txt,4,0.63,0.5125000000000001,0.035,0.045
1116,00379.txt,3,0.171875,0.1933333333333333,0.06125,0.07
1117,00380.txt,4,0.156875,0.4583333333333333,0.04875,0.0633333333333333
1118,00380.txt,1,0.81625,0.675,0.025,0.0233333333333333
1119,00381.txt,5,0.315,0.3475,0.115,0.1483333333333333
1120,00382.txt,2,0.241875,0.5783333333333334,0.04125,0.0566666666666666
1121,00382.txt,1,0.5175,0.5425,0.0275,0.035
1122,00382.txt,1,0.67,0.4633333333333334,0.0225,0.03
1123,00382.txt,1,0.7125,0.63,0.025,0.03
1124,00383.txt,0,0.948125,0.495,0.05625,0.08
1125,00383.txt,0,0.98125,0.4525,0.035,0.0683333333333333
1126,00384.txt,1,0.436875,0.7391666666666667,0.03375,0.0383333333333333
1127,00385.txt,1,0.265625,0.3208333333333333,0.02625,0.0283333333333333
1128,00386.txt,0,0.458125,0.8450000000000001,0.03625,0.04
1129,00386.txt,0,0.454375,0.8908333333333334,0.04625,0.0583333333333333
1130,00386.txt,0,0.691875,0.2358333333333333,0.03125,0.0416666666666666
1131,00387.txt,4,0.069375,0.1633333333333333,0.03375,0.04
1132,00388.txt,4,0.53125,0.64,0.0525,0.07
1133,00388.txt,2,0.58875,0.245,0.045,0.05
1134,00389.txt,4,0.63375,0.16,0.0375,0.0466666666666666
1135,00389.txt,1,0.069375,0.9141666666666668,0.02875,0.0316666666666666
1136,00389.txt,1,0.261875,0.6266666666666667,0.01375,0.02
1137,00390.txt,2,0.73,0.6191666666666668,0.0325,0.0583333333333333
1138,00390.txt,4,0.195625,0.6116666666666667,0.03625,0.05
1139,00390.txt,1,0.019375,0.8416666666666667,0.02375,0.03
1140,00391.txt,2,0.7106250000000001,0.1216666666666666,0.05125,0.05
1141,00392.txt,5,0.51875,0.6141666666666667,0.1,0.1183333333333333
1142,00392.txt,1,0.270625,0.5158333333333334,0.03375,0.0416666666666666
1143,00392.txt,1,0.556875,0.3841666666666667,0.02375,0.0283333333333333
1144,00393.txt,0,0.6075,0.7150000000000001,0.0875,0.09
1145,00394.txt,2,0.14375,0.6766666666666667,0.055,0.0466666666666666
1146,00394.txt,1,0.0925,0.3558333333333333,0.02,0.025
1147,00395.txt,2,0.496875,0.3658333333333333,0.03875,0.0416666666666666
1148,00395.txt,1,0.34,0.4341666666666667,0.0225,0.0283333333333333
1149,00395.txt,1,0.689375,0.6416666666666667,0.02125,0.0266666666666666
1150,00396.txt,2,0.4575,0.1258333333333333,0.0575,0.045
1151,00396.txt,2,0.493125,0.1525,0.06125,0.0516666666666666
1152,00397.txt,4,0.323125,0.4725,0.05625,0.0716666666666666
1153,00397.txt,1,0.301875,0.7708333333333334,0.02625,0.0316666666666666
1154,00398.txt,2,0.095625,0.1233333333333333,0.05125,0.0433333333333333
1155,00399.txt,0,0.96625,0.2141666666666666,0.065,0.1216666666666666
1156,00400.txt,5,0.221875,0.5641666666666667,0.13875,0.1683333333333333
1157,00401.txt,5,0.615,0.6516666666666667,0.125,0.15
1158,00402.txt,3,0.48125,0.8125,0.07,0.075
1159,00403.txt,2,0.516875,0.1191666666666666,0.03875,0.0616666666666666
1160,00403.txt,1,0.300625,0.4941666666666667,0.02125,0.025
1161,00404.txt,3,0.94,0.65,0.065,0.0866666666666666
1162,00404.txt,1,0.78,0.4016666666666666,0.025,0.03
1163,00405.txt,2,0.43625,0.4233333333333333,0.065,0.06
1164,00405.txt,2,0.58875,0.3983333333333334,0.06,0.0533333333333333
1165,00405.txt,3,0.253125,0.3441666666666667,0.05625,0.0816666666666666
1166,00405.txt,3,0.3775,0.5116666666666667,0.055,0.0833333333333333
1167,00405.txt,0,0.315,0.2641666666666666,0.0725,0.1116666666666666
1168,00405.txt,1,0.131875,0.7158333333333334,0.01375,0.0183333333333333
1169,00406.txt,1,0.66,0.7816666666666667,0.025,0.0333333333333333
1170,00406.txt,1,0.649375,0.9258333333333334,0.02875,0.0383333333333333
1171,00407.txt,0,0.10875,0.7583333333333334,0.05,0.0866666666666666
1172,00407.txt,0,0.15125,0.785,0.05,0.0733333333333333
1173,00407.txt,3,0.28875,0.7441666666666668,0.0475,0.0783333333333333
1174,00407.txt,3,0.334375,0.7958333333333334,0.03875,0.0616666666666666
1175,00407.txt,1,0.55375,0.7783333333333334,0.0275,0.0433333333333333
1176,00407.txt,1,0.206875,0.8041666666666667,0.01875,0.025
1177,00408.txt,5,0.969375,0.5950000000000001,0.05875,0.07
1178,00408.txt,1,0.7781250000000001,0.6566666666666667,0.02125,0.0366666666666666
1179,00409.txt,5,0.813125,0.61,0.07875,0.0833333333333333
1180,00410.txt,0,0.6325000000000001,0.7083333333333334,0.06,0.09
1181,00411.txt,4,0.154375,0.7683333333333334,0.04375,0.0566666666666666
1182,00412.txt,2,0.868125,0.4616666666666666,0.04875,0.0633333333333333
1183,00412.txt,4,0.1,0.6191666666666668,0.055,0.075
1184,00412.txt,3,0.235,0.9083333333333334,0.025,0.0333333333333333
1185,00412.txt,1,0.1325,0.9333333333333332,0.015,0.02
1186,00413.txt,1,0.429375,0.2733333333333334,0.02625,0.03
1187,00413.txt,1,0.245625,0.8408333333333334,0.02375,0.035
1188,00413.txt,2,0.681875,0.495,0.05625,0.04
1189,00413.txt,2,0.92875,0.12,0.045,0.0666666666666666
1190,00414.txt,4,0.319375,0.1883333333333333,0.04875,0.0633333333333333
1191,00414.txt,1,0.664375,0.8600000000000001,0.03875,0.0433333333333333
1192,00415.txt,4,0.980625,0.19,0.03625,0.0533333333333333
1193,00416.txt,0,0.145,0.5483333333333333,0.085,0.0933333333333333
1194,00416.txt,1,0.328125,0.0966666666666666,0.01625,0.0233333333333333
1195,00417.txt,4,0.0275,0.2533333333333333,0.04,0.05
1196,00417.txt,1,0.764375,0.1758333333333333,0.02375,0.0283333333333333
1197,00418.txt,4,0.92,0.2525,0.0425,0.0583333333333333
1198,00419.txt,0,0.193125,0.6808333333333334,0.06375,0.085
1199,00419.txt,1,0.3075,0.4683333333333334,0.03,0.04
1200,00419.txt,1,0.93,0.4341666666666667,0.0275,0.0316666666666666
1201,00420.txt,0,0.31625,0.9,0.0675,0.0733333333333333
1202,00420.txt,4,0.48625,0.3483333333333333,0.0325,0.04
1203,00420.txt,1,0.9475,0.6566666666666667,0.025,0.0333333333333333
1204,00421.txt,2,0.041875,0.7741666666666667,0.05375,0.055
1205,00421.txt,1,0.496875,0.4066666666666667,0.02625,0.0333333333333333
1206,00421.txt,1,0.90125,0.2775,0.015,0.0183333333333333
1207,00421.txt,1,0.9475,0.8325,0.0225,0.025
1208,00422.txt,0,0.42375,0.3741666666666667,0.0625,0.0816666666666666
1209,00423.txt,2,0.21625,0.4983333333333333,0.0475,0.04
1210,00423.txt,1,0.164375,0.515,0.03875,0.0533333333333333
1211,00424.txt,5,0.63875,0.7058333333333334,0.1125,0.145
1212,00424.txt,1,0.2725,0.9125,0.025,0.0316666666666666
1213,00425.txt,0,0.334375,0.3275,0.07375,0.075
1214,00425.txt,1,0.378125,0.3541666666666667,0.02375,0.0316666666666666
1215,00426.txt,4,0.6775,0.44,0.0425,0.0566666666666666
1216,00427.txt,4,0.63875,0.8125,0.05,0.065
1217,00428.txt,4,0.191875,0.2033333333333333,0.04625,0.06
1218,00429.txt,3,0.228125,0.7150000000000001,0.05625,0.07
1219,00430.txt,3,0.3975,0.6508333333333334,0.06,0.075
1220,00431.txt,5,0.7725,0.28,0.115,0.1466666666666666
1221,00432.txt,0,0.27375,0.1333333333333333,0.085,0.1
1222,00432.txt,1,0.20875,0.6858333333333334,0.02,0.0283333333333333
1223,00433.txt,0,0.788125,0.1366666666666667,0.08375,0.1
1224,00433.txt,1,0.87875,0.6950000000000001,0.0225,0.0266666666666666
1225,00434.txt,0,0.8612500000000001,0.6675000000000001,0.08,0.0783333333333333
1226,00434.txt,1,0.7275,0.795,0.025,0.0333333333333333
1227,00434.txt,3,0.903125,0.6266666666666667,0.05375,0.0466666666666666
1228,00435.txt,4,0.298125,0.6908333333333334,0.05625,0.0683333333333333
1229,00435.txt,1,0.03125,0.4216666666666667,0.02,0.0266666666666666
1230,00435.txt,1,0.588125,0.8441666666666667,0.02375,0.0316666666666666
1231,00436.txt,2,0.233125,0.3675,0.05625,0.0416666666666666
1232,00437.txt,5,0.425625,0.7366666666666667,0.10125,0.1166666666666666
1233,00437.txt,1,0.645,0.3641666666666667,0.03,0.0416666666666666
1234,00438.txt,1,0.595625,0.6108333333333333,0.02375,0.035
1235,00439.txt,3,0.77125,0.5875,0.0675,0.0783333333333333
1236,00440.txt,4,0.529375,0.2233333333333333,0.04625,0.06
1237,00441.txt,0,0.35125,0.5958333333333333,0.065,0.1016666666666666
1238,00441.txt,1,0.75875,0.7250000000000001,0.0325,0.04
1239,00442.txt,0,0.06,0.7708333333333334,0.065,0.0883333333333333
1240,00443.txt,0,0.385625,0.3,0.09125,0.0966666666666666
1241,00444.txt,0,0.379375,0.365,0.09375,0.0633333333333333
1242,00444.txt,1,0.873125,0.3216666666666667,0.02375,0.03
1243,00444.txt,1,0.891875,0.2916666666666667,0.02625,0.03
1244,00444.txt,1,0.903125,0.3241666666666667,0.02125,0.0283333333333333
1245,00445.txt,1,0.381875,0.2608333333333333,0.02125,0.025
1246,00445.txt,0,0.87,0.7741666666666667,0.065,0.085
1247,00446.txt,3,0.244375,0.5375000000000001,0.04125,0.045
1248,00446.txt,1,0.514375,0.6275000000000001,0.02125,0.0283333333333333
1249,00447.txt,0,0.2775,0.1841666666666666,0.08,0.0816666666666666
1250,00447.txt,1,0.215,0.1608333333333333,0.03,0.025
1251,00448.txt,1,0.48125,0.7025,0.025,0.035
1252,00448.txt,1,0.63375,0.2633333333333333,0.025,0.0333333333333333
1253,00449.txt,4,0.12625,0.7725000000000001,0.035,0.0516666666666666
1254,00449.txt,1,0.079375,0.34,0.02125,0.0233333333333333
1255,00450.txt,0,0.0725,0.3341666666666666,0.0675,0.0983333333333333
1256,00450.txt,4,0.195625,0.5891666666666667,0.05125,0.0616666666666666
1257,00450.txt,1,0.013125,0.8650000000000001,0.02625,0.0333333333333333
1258,00451.txt,2,0.921875,0.5191666666666667,0.05625,0.075
1259,00451.txt,2,0.6531250000000001,0.5875,0.04125,0.045
1260,00452.txt,1,0.73875,0.4875,0.02,0.025
1261,00452.txt,4,0.936875,0.5691666666666667,0.05375,0.0716666666666666
1262,00453.txt,3,0.486875,0.6858333333333334,0.05375,0.0716666666666666
1263,00454.txt,2,0.610625,0.8175,0.03875,0.075
1264,00454.txt,1,0.53625,0.27,0.015,0.02
1265,00455.txt,0,0.769375,0.3183333333333333,0.08875,0.07
1266,00456.txt,1,0.288125,0.3216666666666667,0.02125,0.0266666666666666
1267,00456.txt,1,0.505625,0.4433333333333333,0.03375,0.0466666666666666
1268,00456.txt,1,0.515625,0.4841666666666667,0.02375,0.0383333333333333
1269,00456.txt,3,0.56875,0.4791666666666667,0.0625,0.0916666666666666
1270,00457.txt,0,0.475,0.2816666666666667,0.0625,0.0766666666666666
1271,00458.txt,1,0.67,0.1441666666666666,0.03,0.0416666666666666
1272,00458.txt,1,0.399375,0.7675000000000001,0.01875,0.0216666666666666
1273,00459.txt,1,0.645625,0.1833333333333333,0.03125,0.0433333333333333
1274,00459.txt,1,0.7987500000000001,0.31,0.0275,0.0333333333333333
1275,00460.txt,4,0.09875,0.1808333333333333,0.05,0.0583333333333333
1276,00461.txt,4,0.84125,0.1675,0.05,0.065
1277,00462.txt,2,0.27125,0.75,0.04,0.0533333333333333
1278,00463.txt,2,0.974375,0.7558333333333334,0.04625,0.0516666666666666
1279,00464.txt,3,0.143125,0.7275,0.05125,0.065
1280,00464.txt,1,0.279375,0.89,0.02125,0.03
1281,00465.txt,4,0.9075,0.305,0.055,0.07
1282,00465.txt,1,0.343125,0.5066666666666667,0.02625,0.0333333333333333
1283,00466.txt,2,0.820625,0.6366666666666667,0.04125,0.0466666666666666
1284,00466.txt,2,0.5325,0.2558333333333333,0.0475,0.0416666666666666
1285,00466.txt,1,0.369375,0.5191666666666667,0.02125,0.0283333333333333
1286,00467.txt,4,0.94875,0.5416666666666667,0.0575,0.0733333333333333
1287,00467.txt,1,0.694375,0.3033333333333333,0.02625,0.0366666666666666
1288,00468.txt,5,0.5437500000000001,0.44,0.0975,0.1133333333333333
1289,00469.txt,4,0.275625,0.4891666666666667,0.05375,0.0716666666666666
1290,00470.txt,0,0.79125,0.4433333333333333,0.05,0.0633333333333333
1291,00470.txt,1,0.051875,0.5066666666666667,0.02375,0.0233333333333333
1292,00470.txt,1,0.056875,0.5383333333333333,0.02875,0.0333333333333333
1293,00470.txt,1,0.054375,0.5591666666666667,0.03125,0.0283333333333333
1294,00471.txt,0,0.509375,0.4508333333333333,0.06875,0.085
1295,00471.txt,1,0.044375,0.76,0.01875,0.02
1296,00472.txt,4,0.286875,0.6516666666666667,0.03375,0.0433333333333333
1297,00473.txt,3,0.2925,0.2075,0.065,0.0616666666666666
1298,00473.txt,0,0.336875,0.7383333333333334,0.06125,0.1033333333333333
1299,00474.txt,3,0.910625,0.2058333333333333,0.06125,0.0683333333333333
1300,00474.txt,1,0.24375,0.8408333333333334,0.02,0.025
1301,00474.txt,0,0.968125,0.7358333333333333,0.06125,0.0816666666666666
1302,00475.txt,5,0.20875,0.7958333333333334,0.0925,0.0916666666666666
1303,00476.txt,2,0.591875,0.5041666666666667,0.03875,0.055
1304,00476.txt,1,0.723125,0.5525,0.03125,0.0383333333333333
1305,00476.txt,2,0.811875,0.5525,0.03375,0.0516666666666666
1306,00477.txt,0,0.504375,0.62,0.03625,0.05
1307,00478.txt,0,0.076875,0.4666666666666667,0.08625,0.0766666666666666
1308,00478.txt,1,0.048125,0.7933333333333333,0.02875,0.0366666666666666
1309,00479.txt,2,0.47125,0.7641666666666667,0.0425,0.0483333333333333
1310,00479.txt,1,0.663125,0.8875000000000001,0.01625,0.025
1311,00479.txt,1,0.14,0.6625000000000001,0.02,0.025
1312,00479.txt,1,0.258125,0.0808333333333333,0.01375,0.015
1313,00480.txt,3,0.295,0.5041666666666667,0.055,0.075
1314,00480.txt,3,0.245,0.5,0.055,0.0733333333333333
1315,00480.txt,2,0.6875,0.2358333333333333,0.04,0.0616666666666666
1316,00481.txt,0,0.963125,0.2533333333333333,0.05625,0.0633333333333333
1317,00482.txt,0,0.865625,0.3633333333333333,0.08875,0.07
1318,00482.txt,2,0.405,0.2066666666666667,0.06,0.0466666666666666
1319,00482.txt,3,0.87875,0.9233333333333332,0.0625,0.0666666666666666
1320,00483.txt,4,0.25625,0.4308333333333333,0.0525,0.065
1321,00484.txt,4,0.18375,0.8766666666666667,0.0525,0.07
1322,00485.txt,4,0.875625,0.5291666666666667,0.05625,0.0683333333333333
1323,00485.txt,4,0.604375,0.88,0.05375,0.0666666666666666
1324,00485.txt,1,0.20625,0.3258333333333333,0.0175,0.0216666666666666
1325,00486.txt,5,0.4825,0.4783333333333334,0.0925,0.1133333333333333
1326,00486.txt,1,0.5806250000000001,0.2658333333333333,0.02625,0.035
1327,00487.txt,0,0.295,0.4625,0.075,0.075
1328,00488.txt,0,0.5025000000000001,0.2841666666666667,0.055,0.0916666666666666
1329,00488.txt,1,0.66125,0.0733333333333333,0.02,0.0266666666666666
1330,00489.txt,2,0.93625,0.4283333333333333,0.0375,0.0666666666666666
1331,00489.txt,1,0.735,0.1433333333333333,0.015,0.02
1332,00489.txt,3,0.144375,0.1333333333333333,0.06625,0.0966666666666666
1333,00490.txt,0,0.950625,0.515,0.04625,0.0566666666666666
1334,00491.txt,2,0.165625,0.7925000000000001,0.03875,0.045
1335,00492.txt,3,0.5962500000000001,0.45,0.0575,0.07
1336,00493.txt,3,0.376875,0.4758333333333334,0.05125,0.065
1337,00493.txt,4,0.100625,0.3308333333333333,0.04375,0.0483333333333333
1338,00493.txt,1,0.955625,0.6983333333333334,0.02375,0.03
1339,00494.txt,3,0.0375,0.5091666666666667,0.0675,0.0883333333333333
1340,00495.txt,1,0.8625,0.29,0.02,0.0266666666666666
1341,00496.txt,0,0.25375,0.3816666666666667,0.075,0.0766666666666666
1342,00497.txt,2,0.923125,0.4233333333333333,0.07625,0.0633333333333333
1343,00497.txt,4,0.050625,0.8225,0.04625,0.0616666666666666
1344,00498.txt,2,0.6675,0.4491666666666667,0.05,0.055
1345,00499.txt,4,0.0225,0.5416666666666667,0.045,0.0766666666666666
1346,00499.txt,1,0.354375,0.54,0.02375,0.03
1347,00500.txt,4,0.984375,0.5483333333333333,0.02875,0.07
1348,00501.txt,2,0.52875,0.3791666666666667,0.055,0.0516666666666666
1349,00501.txt,1,0.794375,0.7833333333333334,0.01625,0.02
1350,00502.txt,1,0.180625,0.755,0.02875,0.04
1351,00503.txt,4,0.34625,0.5866666666666667,0.0475,0.0633333333333333
1352,00503.txt,4,0.755,0.4266666666666667,0.0575,0.0733333333333333
1353,00504.txt,0,0.65125,0.455,0.0575,0.0933333333333333
1354,00504.txt,0,0.698125,0.4533333333333333,0.05625,0.0766666666666666
1355,00505.txt,0,0.05625,0.5516666666666667,0.0825,0.1133333333333333
1356,00505.txt,3,0.8250000000000001,0.6766666666666667,0.0525,0.07
1357,00506.txt,1,0.874375,0.3308333333333333,0.03125,0.0383333333333333
1358,00507.txt,5,0.286875,0.4358333333333333,0.08125,0.105
1359,00507.txt,1,0.92,0.4258333333333333,0.0325,0.045
1360,00508.txt,2,0.424375,0.1925,0.04125,0.045
1361,00508.txt,1,0.028125,0.1683333333333333,0.02375,0.0266666666666666
1362,00509.txt,2,0.37375,0.1725,0.05,0.0483333333333333
1363,00509.txt,1,0.704375,0.09,0.02375,0.0333333333333333
1364,00510.txt,4,0.57125,0.4991666666666667,0.05,0.065
