puzzle,solution
805400000342000510097158043580392067030607080700805902053200000170500629926000300,815423796342976518697158243581392467239647185764815932453269871178534629926781354
815420096042000508690100000084092167239000000700000032003209070108504000926781350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810400790002076518690050240500000107000610480760800902053009871108004629000081054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010403096340906010697108040080002107230017485701040002053260070170534609006081300,812453796345976218697128543584392167239617485761845932453269871178534629926781354
005003700300076508007100040584390060039607405061000002000060070178504609900700350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800400700000976500097058200584092160009610480701840932050269870170030020000701350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810420790000900000607058003084092167239007080060800932053260801100004000026081004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815403700300976008097150243004390000030607400060005900053260801100534009020700300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800023096302976008690158040580002060230617405701000032003200070000504629006701304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805423000002900018097050000580392107209007405761040900053209870100500009920700304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010420700342076010090100000080392100209010005000840900453060070108000609006000000,615428793342976518897153246584392167239617485761845932453269871128734659976581324
010000700002070018697158203500002107230600485761040032003260871178530020900781304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805423706342970510007150243584300067209607085000000002450260001100530620000000354,815423796342976518697158243584312967239647185761895432453269871178534629926781354
810000096342076000607158200080090060230010000701005030050060070108034000900701050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015400096340076508090000240080392000239010000000805000400009001000034020020780004,815423796342976518697158243584392167239617485176845932458269371761534829923781654
800423090342900500007050003000302067009617005061845932453200870070000629006081004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005403096000070518000000203004302060209017485000005032053009801170534609026080004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015023796040970010097000243080092107009610000061000030053200871100530620906781000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010023090300000518697008243504302107230007480760045900003060870008500620026700000,815423796342976518697158243584392167239617485761845932153264879478539621926781354
010400006042076008090008240500392060230610485761840902000260070008034000006700300,815423796342976518697158243584392167239617485761845932153269874978534621426781359
815000790042900010097000243000390000030010405061800902403000871108034620020780050,815423796342976518697158243284395167739612485561847932453269871178534629926781354
000403096302906000607050040004300067239617000000000932003000801008030600920000004,185423796342976518697158243854392167239617485716584932563749821478231659921865374
810023790002006510690108200504090007039610085001045002403200070100004020026080050,815423796342976518697158243564892137239617485781345962453269871178534629926781354
800423706300070010607000003584390100039600000001800030053260070170034029006700000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815000090340070008607158240000000167030007000001040002003000000078530620006000300,815324796342976518697158243584293167239617485761845932123769854478531629956482371
005023790002070510600008243080300007200010085700840030053069000170504009926080354,815423796342976518697158243581392467234617985769845132453269871178534629926781354
800423090002076000607100240080090067030007000761840902403069070078000629906701300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810420790002070010097050203580300067239600080001000900003069070100530600006001304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015003790302006510690100240000090107030010085701040002000069070178034009000000350,815423796342976518697158243564892137239617485781345962453269871178534629926781354
805403700302976510697100003004300100200610485001840002003260070170504020926001354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005023796002970508607000043084390067009007405700845930403060870078030000026000354,815423796342976518697158243584392167239617485761845932453261879978534621126789354
800400790300006000090108203500092000030000080001800932000069070008500620926701054,812435796347926518695178243584392167239617485761854932453269871178543629926781354
815420796002970008097100043504090167000000405061805032053209000100500609906001350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810400706340976510697150003500090060039610485760005900400000000100500629920781054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015403000302906010600058200580390060000017400001800030400000871070034029920701354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815020000042900018690158003084000160000000405000040002000209000108034020906000350,815423679342976518697158243284395167731682495569741832453269781178534926926817354
810023700300006008090008203580300160230617400061845002050200000178500629000701350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805020090302970510600000243080390060030617005761805900003000870000500609906700054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805020090302006000600000003000090107230617005760800032403260800170500000906081054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800423796340006008090050200004390060209010485000845900400009871000004629000780354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005023796302906500000150043584390107009017485061005902400260070078034600026781304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800400796042976518600050003084000107039607485001045030050209000078034600026081354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805003790000976008097100040500092067009607000761840930003000800008534600000781000,815423796342976518697158243584392167239617485761845932153269874978534621426781359
800020796042070000607050243004300067030017000060800930450069870100004009000080300,815423796342976518697158243284395167539617482761842935453269871128734659976581324
010023790042000010097000040004092107030007085700800930003069070108500029000700004,615423798342978516897156243584392167239617485761845932453269871178534629926781354
800400000000906500097150040504302060200607080061800902003269871100500620906781054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805000790340906518000150000084000007200000485060805930000269070178000009900000000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015023700342070508690058040004302107039610000700845000400269070170504609900781054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810400700042076508090150003080090100039007080761805030050000070108034609920781350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010003700302006008090008043004000107039000080000005930450260070000004020020001304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000000000002976500690158240004090107200007485700000902053209000008004009026000300,815423796342976518697158243534892167269317485781645932453269871178534629926781354
005003090040070018600158243584300167230610000701040000403200071008034629020781300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810000796302976018007150203500390167239617080700000900050009071178034029006080054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010003790342000008607058243084090100000610480001040902003000000000534009920700000,815423796342976518697158243284395167739612485561847932453269871178534629926781354
005403006000970018097100200580000060030610000760000000400260070178500009020081354,815423796342976518697158243581342967239617485764895132453269871178534629926781354
800000796040976508090158043080002000009607005760840930000000000070504600020701000,815423796342976518697158243584392167239617485761845932153269874978534621426781359
015023706000070508607000243084392000239000000001005932453269070178030600026000054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015403700040976000600008203584390167230010480061805930050269071070004629920781054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005423790340006518607150200000302167039617085761040000403269000170500609900701354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805420796042906518007100200080302060039617485700045000053000070170030000906080354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005023000042976018607050040504300067039017085061045932450200870070000629906000304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805023090000076018607150203084092060030607005760845902000000070100500620006700300,815423796243976518697158243584392167932617485761845932359261874178534629426789351
800420006302076510600050043584300107039610080760840032003000070170500629906081300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815020700342900510697000200084090060200010005760805030050260801070004000000000050,815423796342976518697158243584392167239617485761845932453269871176584329928731654
015020700342970518607158243080390100039017005700045002400269071108030600020701350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000000090042006000007150003000390067000617405061805032400069001008034600900781000,185423796342976518697158243854392167239617485761845932473569821518234679926781354
005420000342906010697108240080002100209607405760800930053260801008530020006780354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805003706300076518600050043504000060209017000700005900053000871178004620920701300,815243796342976518697158243534829167269317485781465932453692871178534629926781354
800023000302970010607150000504392067039617005760800000450060801108004609920001004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015423700042970510690158203080390160239607400060040030453209871178004029926080354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010420796300900508097150000084300007009000000700040902400200070108504629920780354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810020096000906510690050240580000100009607080000840930053260800178530609900700354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000003796000006000600008003500300060039617480700045930400009801178504609000081300,812453796345976218697128543584392167239617485761845932423769851178534629956281374
810020096302900008007100043504390107009010000000800930403209801070000029026781304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805000096040006500690150000500002160000017405760045032050060000100534000020781004,815423796243976518697158243584392167932617485761845932458269371176534829329781654
015000090000970518090100200080000000039607005761005032000069071008534029020781300,215348796643972518897156243582413967439627185761895432354269871178534629926781354
005020796040076500090158043000302167030010085061845900450209071000004029020780300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805403090340900500690008000080000107039007080761840002400000001070000029026080050,815423796342976518697158243584239167239617485761845932458392671173564829926781354
005003700000970008697050240504092007209017085000000902453200871170534620900701050,815423796342976518697158243534892167269317485781645932453269871178534629926781354
800423090040006000690008003504002067039617080761800030453209871000030600926000300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805423090002906018697150203084302100039000400700800030003000801000530620920000054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005020006000070008007100000584000007209600400761805932000269001100504620906081000,315428796642973518897156243584392167239617485761845932453269871178534629926781354
000020090042970018090008203580392107009010400000005000053009801178004020920001000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805400706342900500690158003580002167000007005000805932000069001170530020006080300,815423796342976518697158243584392167239617485761845932423769851178534629956281374
010423700042906500690150043500092100209600000760000932403000071178504620906781054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010020796000070010690100040584390060039600480060845030000260071078034020900780000,315428796842976513697153248584392167239617485761845932453269871178534629926781354
815020096300006518090108003084302000239610485000840030050269800070030620006781054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815023006000000008607100003080002060039617405701005902050209871000034620026001000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800020790042000508000100200080300160039017085700845902400069001070500600906701000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005423706342076518600158240584390060030607080701800932000060870000030600900001054,815423796342976518697158243584392167239617485761845932123564879458739621976281354
810400096040000010007050040080092100239010000061045032403260800170034029926001004,812473596345926718697158243584392167239617485761845932453269871178534629926781354
010003796040076018007008240584300107239000485761005932403060800108530620900700354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810003700002070510697158240580002160030000485061045930453060870178004029900080300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805020706040076518607150000004000007030617405061805930453269801078034620926000354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800420796340970010097158000080302000009607085700045932403009800100500000900781050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810420000302900008697058203084300100209017000061040930000200801100034620900701000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015403006340906510007150040584392160039000485761800002453000870178034009920701050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810023000002970010090100243084392067000017000760840032053209071178034620026000000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015023700342906000007058040584090000000610405061840000000200801108530609000001304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810400000002000510090100043004300000239607400701800930050009000000534609020700000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815420790000900500600008040500300000230010000060040902050009870170530029906080300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810020796040976010607150040504002060209017485061840900403069071100004600920080050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805020096002906000600108000580002107030607400701045932403269000070030600906781300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005423700340076010097150203580002160009610480060840030450009871000534629026081350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815400000300076018097008003004000160209017485000040002450069071108534000900701300,815423796342976518697158243534892167269317485781645932453269871178534629926781354
805423096000000010607050200084090007239617400700800030450009070170530600926081304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010000700340006010090100243084092067000000405700805032450009870100000020920701304,812453796347926518695178243584392167239617485761845932453269871178534629926781354
810003006002976018007058243580002167000610005700800030400009000178500609026781354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010403000042900510600158043584300160230600085701805030450260800078530629900081054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010420796040006500097058043504300060200000400761845930050260071170030020900081054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010020006302976500000008200504090060000017080001000000050209870108000620906081000,815324796342976518697158234534892167269417385781635942453269871178543629926781453
010420790002076010690050200004392007009617080761000902453069800000030009020781300,315428796842976513697153248584392167239617485761845932453269871178534629926781354
005423796042070000607008243584392160230600005761040000050209800178034009026001054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005023790002076500690108000580090060200617005001800902453060801108004029026080050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015000706000900010090000203084300000200617085000040030400009871008530629926781050,315428796642973518897156243584392167239617485761845932453269871178534629926781354
010420006342976010007050243580392107030007085701040002053260870108504029020700300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805020790002000000000108203584300060009017485001005932053260000070030020026781004,815423796342976518697158243584392167239617485761845932153264879478539621926781354
805423706302906008097058203080000167239017405701045932003200000100034000920000054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015420796342000010090008240580392007030007000000045030400200801078034020020001000,815423796342976518697158243581392467234617985769845132453269871178534629926781354
815000096340906518697158203084390000030010405061005932050269071008500629906000300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015003790300076518090158000084392000200617085060005900453209071170530009026701050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005423796302900010697150003080000167000610005700045900003209870008534020006701000,815423796342976518697158243584392167239617485761845932153269874978534621426781359
005403706302970010000150040000300107039017080761005002003009070000534609026701304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010400096002000500007050203504000000009610480760840930053209001108004000020081054,315428796642397518897156243584973162239615487761842935453269871178534629926781354
015000790302906010690000240584390060239600485701805902050000800008030620920000354,815423796342976518697158243584392167239617485761845932153264879478539621926781354
810020006002006510600008040584090007030607085000045932003200800100500000900081054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005423700302076008690000040080300107230017080061805002450060001170530000920000350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800003096042006008007108003504090007239617400761840002450069871070000609026081354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010003700340906010007050200584392167030607405700845030403200870008004620920701304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800423006002970018690050003504392000230017485700005000000200000178534609906700300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010423700302076518697158203580300100039600085061000932003269800078504609020780050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810020790040000018090150203580392060039007480001000032050069000070530009026780000,815423796342976518697158243584392167239617485761845932153269874478531629926784351
015420700342000518600108040584392107009007000001045902003200800178500000006080300,815423796342976518697158243584392167239617485761845932453261879178539624926784351
005423006342076008097108203580300067039010085060005002000069870000004020920780300,815423796342976518697158243581342967239617485764895132453269871178534629926781354
005000790340976008607150043084002107209010005761840932000200871078530600026781350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005403700000976008000050043084090167209600405001005002400009870008534609926000304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005400706342076018607108043084002100209607085001040000053260800100534000006780004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805423790300076000690050040084000060039600400001840032400060000100534620026081300,815423796342976185697158243284397561539612478761845932453269817178534629926781354
815023706002006018007050200000090167209600080000040030000000800078030629020001050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010023090302900000607158203080000100209010080001845902050069000108534629900781304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815423000302900010090050043080002167230607405001805902403069070108534609026001054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815000796002976000000000043000090060209000480760000900053209001070034600000081354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805023000302070510697058003004302160030610000701045000003269800078534629000701354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000003096002906008697150043580090160039010085001040902403260000000030000020700350,815423796342976518697158243584392167239617485761845932453261879178539624926784351
815003706340000510090000240580002000009007480061800932050269800170034629926000300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805403090040076518000158240504002160209017085060040932403000070170030000020780350,815423796342976518697158243584392167239617485761845932453261879178539624926784351
015420090040906010097100243584302100030007405761845900053269070170534620020081000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805003706000070518690000003584002060239610400000005032053000870170534020000781000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005403706002900018090058200500092160200600485761000932450009801170004620006000304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810003700340076510007158203580392167030017005760000000403200001108030629020781304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815000000040000018007050003000090067209007485760840030450209000108500009006080054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810403006302006508607050000500000007200617405001805932450269800100004629006781000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015420006040900508600008240080390100030607480061005900450009800078504620906000004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805000700040976000007158000004302000000617080760045030403009001008000620020700050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810023700300906000697000040584392100009610085701005032400009870078530000920080300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010403096302970010600008200504000160009000405760005930400069001170030629920700050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805003706300076010000050200000092000200617005000005000000200801170530020000001300,815423796324976518697158243456392187289617435731845962543269871178534629962781354
805420790000900010697008003584300100000607485700000000053269070170034629906081300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010023706340970008600108040004300007030600000761045030400260000078034600020000004,815423796342976518697158243584392167239617485761845932453261879978534621126789354
810420796000006500690108200500090100030017005701805002050000001170500629020001054,815423796243976518697158243584392167932617485761845932456289371178534629329761854
010020700000070000607158000000002000239010080001040930400069070178504629900701050,315426798842973165697158243784392516239615487561847932453269871178534629926781354
000020090042906018090000000500390107230610480000000902003209800170034000900081054,615428793342976518897153246584392167239617485761845932453269871178534629926781354
805400796040976018600000000084090100239610405701840932403260870078034000926700304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810023706040070510690000040004092007009017005760005930000209870000504009906780354,815423796342976518697158243534692187289317465761845932453269871178534629926781354
800020706302970508007008243500000060239600405001800000003209000070004629900781304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010403700040900000090108043504300000209017085001045002053200001178534600006700300,812453796345976218697128543584392167239617485761845932453269871178534629926781354
815423000302000000090050240000092060009610480060845900003200000170500029026701300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800000796002076010000008200500002007000610405700045932453000070170004609906701350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810403006302970500697008243004090060030000485001040930450009000178504609000080304,815423796342976518697158243284395167739612485561847932453269871178534629926781354
010023706042970008600050000000092000030000000061005002003000870000004029900780354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000020790002906500000000243584092107000010405061840032453209070078500620906001004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000023790040976508090100043000002100000000005000805930453060000178030609926780004,815423796342976518697158243534692187289317465761845932453269871178534629926781354
000003000302006008690100200584002160000607480701045002000000870178034020020081050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800023790042976518690058040084002107239010005000040032050200801078034629926001000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010003000002976508690150200500090007030617080760045002003009871170500020920700354,815423796342976518697158243581392467234617985769845132453269871178534629926781354
000400790302070518697058200080090007039600405001000902050209000108530000900700050,815423796342976518697158243284395167739612485561847932453269871178534629926781354
000000096002900510697000043084392067000017085061845930050060871170000609020700004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015020090342970000090108000504392160000617085701040932053009071078000020926081004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810420700302970010697050200500300007239000085001800032400200001108000620920701000,815423796342976518697158243584312967239647185761895432453269871178534629926781354
805403706042970018000050000000002160000610480761845900050260000078530029026001350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810000096340076018600000240504002000239007085760045902053060000078030629900081050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010420090302000508097158200084002167009007480700045002450000000078000009920781304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805400000340000510000150040004392107030617005061840930003069070100534600006000000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810023006340906008000108040080092007039017480060005032400209071108004609000781004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815020000300006518690058240084300060030000480061045032000009871178030000020701300,815423796342976518697158243284397165539612487761845932453269871178534629926781354
015003000042000510690058043000300100239007000060800900453209070108000600000080350,815423769342976518697158243784395126239617485561842937453269871178534692926781354
800420796302006000097108243000390167230607485000000932400269071100030600926080000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000400006342070018007000243500000167000010005701800032053269001108030629900700304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810023796042906010690000200500000007039010000000840000400269801078000000906781350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000420090000970510607000243004302167209607480000000932403060800070500629900701004,315426798842973516697158243584392167239617485761845932453269871178534629926781354
800400790340906518607008040080000107200600080701040902003260800000030629000000050,815423796342976518697158243584392167239617485761845932153269874478531629926784351
800000090042976018000058243080000067209007405061005030453200001100530620900001000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000000796302970000690050243580300100009600000760000032003069801000504029920700050,815423796342976518697158243584392167239617485761845932453269871176584329928731654
800003706042070510090008000084390007209610005061000932450069071070030600000701000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005023790002076018007050000004300107200617405061845030050269071070530020006000050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010020790340070000697000200584300167000017085700845932053060071108030000006700054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805003796340906508090058240500300107000607080761840032053069071100530600020000300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010403796000000510007150240504000060209617005000805000003009071070030009900080050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815400700002006010607008043080390160039000485000045900000209870178004620920081000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805000796002970000000000203584300167209610480760845902050069001108534000926781004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805020006000976010007000243580302007030607000701005030403269870178030609020700050,815423796342976518697158243584312967239647185761895432453269871178534629926781354
005403090042006508000058203000302160009007405001040002453009800178004009026081050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800403790302006018697100200004090100230010405701000900403009800170500020906081304,815423796342976518697158243564392187239817465781645932423769851178534629956281374
000423706300976500697008200000002007000007085761840000053009871008030620006080304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015003090302976510690108203084302160200607005000005902053060071000530000000001054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015023700342906518600108000080092167230607000060000032000000870100534609000081054,815423796342976518697158243584392167231647985769815432453269871178534629926781354
805020706042900510000150003080002107209617005000040000450060000170500020920781354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000003096002900500000108203004090167239017400060040930450009000070000600906000354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015403090000906518697008240580302060009617400060805032050209071008530009920780000,815423796342976518697158243581342967239617485764895132453269871178534629926781354
805423706340070010690050240500090107030010005700000900400269800070034020926001000,815423796342976518697158243564392187239817465781645932453269871178534629926781354
800403706342900510007158003584302167200010080760005930450000870170004029006700354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805403006042976018697058003580302007200007480060800030403209870070530609900001350,815423796342976518697158243581342967239617485764895132453269871178534629926781354
815000090042906508607050243584002007000017480700000030000209070170034620906781000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005000706340900510000008203584302007039000400060000930450209071078004020900781304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000423706000900010007100203080090007209610000060040900450060801008004600006701354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815423790042906000007100003504302060000007400000845000450200001078004600026080004,815423796342976158697158243584312967231697485769845312453269871178534629926781534
010003796002900018090108200500002000209610080001000030050209801170034620000080000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800020796040970518097008243500000007030607405000045030400000000178500629900700350,815423796342976518697158243584312967231697485769845132453269871178534629926781354
805020700000076018697100240580090000039607080701800002003260871170500629900701050,815324796324976518697158243586492137239617485741835962453269871178543629962781354
000423000340906510697108243580002060200000485760805902403269001100500629006780000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000003706302970010690000203084090060039610000001805032003269801008004009920000004,815423796342976518697158243284397165539612487761845932453269871178534629926781354
805020096000970000007058203500390000230017000060040902003009801108534020020700054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010423706042000010690108203584392167009007480060000002003009000008000029920001004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815423706042900000097108240000302160000000485001000000450009070070004000006700354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000000706000076008690050040504390107039007085700040000400200071170500629020700004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810420706302006018690158200584302167030007480000845930453209800170500029000780300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800000796340970008607108203500090007000000400700000932000209870070000629926780350,815423796342976518697158243534692187289317465761845932153269874478531629926784351
005003000340076018690150003084002100230000480000840032053069870000030620000701054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810023090002076508090100000584092107009607085700805902053060070178004000000081000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800020700342906508097100203084002067039600400760840902450009071170034000926780350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800023796340970010607050203000302160000607085761805000400060070108504000026001004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005020006340906518000000003500002160239610400701000032453060871070500009020700000,815423796342976518697158243584392167239617485761845932453269871176584329928731654
000403796002906018000158203500090000009010485061045930400260001070504609020081300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800403096300000500090108200500002007000610080760000930400260071000504009026080050,812453796347926518695178243584392167239617485761845932453269871178534629926781354
010000700302006508007100203080002100230010480001800002053260070108030629026781304,514328796392476518867195243685942137239617485741853962453269871178534629926781354
805420000042906010007108040000392000009617480060040002050009871078000600000700350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805400790302076510000150003580300007209617005700005030400069001108004609920001354,815423796342976518697158243581342967239617485764895132453269871178534629926781354
015020796302906500690058200580092007209617485700045930403069801178530629020001354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015420090340900508690058003580002100209017085760845000453260071078534000906701300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010403790000970510090050043000300000039017085700840030003060870008000629926001304,615423798342978516897156243584392167239617485761845932453269871178534629926781354
805000700342076008007100200500092007030600400001045932003069070070530629026780054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815403006000006010697050243500002167209017000061840002003260071008030620906000050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010420796302970008607158043504000000039010485761040902053260001170504020006700304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005023790340000008697158003000302007209617400761805930003069800100034029906700050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005003700002000008097100040584092060230007080760840032400200001170500000900781354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815020000042976500007108000500000167239017400000040932453209071078504629006781054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000423796002076508697000240500000060230000000000000002400009071178030600906700350,815423796342976518697158243581342967234697185769815432453269871178534629926781354
805423090002006008007000043500092167039610000761840900400269070170534020000081350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815023006002006508090058040504300007009000085761800932050060871100034609026700004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
